식품명,식품대분류명,에너지(kcal),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),나트륨(mg),포화지방산(g),채소_보너스,Nutri_Score,최종점수
장어튀김,튀김류,209.0,10.2,14.75,6.64,0.01,0.3,899.0,3.71,0,D,5.0
장조림,조림류,127.0,11.69,5.06,5.77,2.09,0.8,628.0,1.63,0,C,0.0
재첩국,국 및 탕류,21.0,1.4849999999999999,0.45499999999999996,2.8,0.065,0.2,174.5,0.06,0,C,0.0
쟁반국수,면 및 만두류,112.0,4.1,2.325,18.95,2.895,1.4,161.5,0.545,0,B,-3.0
쟁반짜장,면 및 만두류,145.0,5.85,2.63,23.63,2.42,1.6,321.0,0.53,0,B,-2.0
적어구이,구이류,174.0,20.9,9.04,0.31,0.10218970076315437,0.0,1203.0,1.32,0,D,5.0
적어조림,조림류,54.0,7.0,0.95,3.33,1.09,0.6,142.0,0.14,0,B,-4.0
전갱이구이,구이류,226.0,27.7,11.75,0.17,0.056039513321729816,0.0,1200.0,2.34,0,D,6.0
전복죽,죽 및 스프류,99.5,2.8,3.315,15.885000000000002,0.11,0.6,187.5,0.355,0,C,0.0
전복탕,국 및 탕류,33.0,4.47,0.5,2.63,0.22,1.0,296.0,0.1,0,C,-1.0
전어구이,구이류,33.0,5.86,0.82,0.06,0.01977865176061052,0.0,193.0,0.25,0,B,-2.0
전어조림,조림류,60.0,9.0,1.22,1.9,0.69,0.3,93.0,0.36,0,A,-5.0
절편,빵 및 과자류,194.5,5.77,1.6099999999999999,39.224999999999994,0.165,1.6,225.0,0.245,0,B,-3.0
제육(돼지고기 수육),찜류,149.0,16.766666666666666,7.703333333333333,1.6166666666666665,0.35000000000000003,0.39999999999999997,300.3333333333333,2.763333333333333,0,B,-2.0
제육볶음,볶음류,126.83333333333333,11.041666666666666,5.774166666666667,7.3525,3.6725,1.1500000000000001,255.16666666666666,1.9591666666666667,1,A,-6.0
젤리,빵 및 과자류,328.0,0.0,0.0,82.0,70.0,2.3,0.0,0.0,0,D,8.0
조개 미역국,국 및 탕류,11.0,1.5,0.24,0.97,0.07,0.6,241.0,0.05,0,C,1.0
조개구이,구이류,130.0,17.43,2.07,10.44,3.6,3.9,454.0,0.09,0,A,-5.0
조개국,국 및 탕류,22.5,2.835,0.7250000000000001,1.045,0.21,1.05,293.5,0.08,0,C,0.0
조개젓,젓갈류,103.0,8.61,2.05,12.61,6.46,2.4,3040.0,0.38,0,C,3.0
조개탕,국 및 탕류,12.0,1.8,0.15,0.7,0.18,0.1,111.0,0.03,0,C,-1.0
조기 양념구이,구이류,219.0,22.1,9.3,10.985,5.75,0.9,1633.0,1.95,0,D,4.0
조기 오븐구이,구이류,39.5,5.9,1.58,0.02,0.006592883920203507,0.0,33.0,0.42,0,B,-3.0
조기구이,구이류,168.0,19.33,8.02,0.89,0.29338333444905607,0.1,737.0,1.78,0,C,2.0
조기조림,조림류,128.0,13.7,6.27,4.27,1.5,2.2,590.0,1.67,0,B,-2.0
조기찌개,찌개 및 전골류,23.0,2.4,0.64,1.93,0.59,0.7,94.0,0.16,0,C,-1.0
조기찜,찜류,71.0,9.2,2.53,2.58,0.88,1.0,126.0,0.61,0,A,-6.0
조기튀김,튀김류,144.0,13.4,7.77,3.62,0.01,0.1,84.0,1.6,0,A,-5.0
조미 김구이,구이류,38.5,1.7999999999999998,3.4299999999999997,1.75,0.135,1.7,386.5,0.505,0,C,1.0
족발,찜류,226.5,27.475,12.780000000000001,0.465,0.14,1.15,338.5,4.215,0,C,-1.0
주꾸미볶음,볶음류,82.0,7.475000000000001,2.0775,8.855,2.96,2.225,273.25,0.3075,1,A,-5.0
주꾸미삼겹살,볶음류,161.0,10.11,8.66,10.66,5.41,2.3,280.0,2.29,1,A,-5.0
주먹밥,밥류,145.375,3.38625,2.36875,26.8725,0.72125,1.075,175.25,0.42374999999999996,0,B,-3.0
죽순볶음,볶음류,133.0,4.3,10.85,6.19,1.48,3.7,1.0,1.65,1,A,-7.0
중식우동,면 및 만두류,91.0,4.73,0.84,15.29,0.82,0.9,202.0,0.21,0,B,-2.0
중식잡채,볶음류,83.0,2.3,2.24,13.58,1.13,1.0,112.0,0.54,1,B,-3.0
쥐포무침,생채·무침류,318.5,27.75,7.9350000000000005,34.61,23.035,1.15,1461.5,1.3199999999999998,5,C,3.0
쥐포조림,조림류,194.0,13.03,3.02,23.06,15.01,0.4,602.0,0.53,0,C,2.0
쥐포튀김,튀김류,270.5,11.66,12.969999999999999,26.52,8.195,0.7,504.0,1.875,0,C,-1.0
증편,빵 및 과자류,200.0,3.17,1.2,44.15,3.19,1.0,284.0,0.15,0,C,0.0
지리탕,국 및 탕류,41.5,6.9399999999999995,0.74,1.685,0.24,0.8,235.5,0.125,0,B,-3.0
짜사이무침,생채·무침류,43.0,0.4,3.04,3.66,2.8,0.9,947.0,0.46,5,C,3.0
짜장면,면 및 만두류,118.25,4.275,1.77,22.83,1.9449999999999998,2.45,338.5,0.37,0,B,-2.0
짜장밥,밥류,128.4,4.184,1.8940000000000001,23.088,1.935,1.3599999999999999,260.2,0.29400000000000004,0,B,-2.0
짜장소스,"장류, 양념류",100.75,4.319999999999999,3.6925,12.86,4.1525,2.425,538.75,0.7025,0,C,0.0
짬뽕,면 및 만두류,70.0909090909091,3.5136363636363637,1.6463636363636363,10.194545454545455,0.6509090909090909,1.0818181818181818,245.36363636363637,0.3118181818181818,0,B,-2.0
짬뽕라면,면 및 만두류,91.0,3.4,2.92,12.32,0.28,0.9,91.0,1.25,0,B,-3.0
짬뽕밥,밥류,72.0,3.2,1.4,11.65,0.56,0.6,89.0,0.23,0,B,-2.0
쫄면,면 및 만두류,120.4,3.3200000000000003,1.212,23.828000000000003,3.976,1.32,510.6,0.20600000000000002,0,C,1.0
쫄볶이,볶음류,150.0,4.7,1.41,29.37,3.97,1.3,652.0,0.58,1,C,2.0
차돌박이구이,구이류,488.0,17.94,45.69,1.31,0.33,0.0,93.0,16.24,0,E,14.0
차조밥,밥류,119.0,2.21,0.22,25.77,0.03,0.5,2.0,0.06,0,C,-1.0
찰떡빵,빵 및 과자류,295.5,5.3675,8.1,42.207499999999996,17.447499999999998,2.3,281.25,2.2275,0,C,0.0
찰밥,밥류,120.0,2.2,0.34,25.75,0.14,0.6,1.0,0.09,0,C,-1.0
찰시루떡,빵 및 과자류,181.0,6.63,0.41,37.63,1.22,1.4,182.0,0.13,0,B,-4.0
참깨죽,죽 및 스프류,38.0,1.0,1.2,5.9,0.336,0.7,120.0,0.0,0,C,0.0
참나물,나물·숙채류,17.0,0.76,0.81,2.11,0.2,1.1,173.0,0.12,5,A,-6.0
참나물 겉절이,생채·무침류,18.88888888888889,0.8488888888888888,0.7033333333333334,2.862222222222222,0.8044444444444445,1.2999999999999998,107.66666666666667,0.10777777777777779,5,A,-6.0
참나물 무침,생채·무침류,15.0,0.6999999999999998,0.71,1.8500000000000003,0.14,1.0,99.0,0.11,5,A,-6.0
참치 미역국,국 및 탕류,27.333333333333332,2.9,1.5666666666666667,0.84,0.16546411483253587,0.6333333333333333,250.66666666666666,0.18000000000000002,0,C,0.0
참치 샐러드,생채·무침류,223.75,13.200000000000001,17.685000000000002,2.8625000000000003,1.7325,0.625,264.0,2.2874999999999996,5,A,-8.0
참치 완자전,전·적 및 부침류,220.0,18.8,8.84,14.84,1.73,1.9,962.0,1.37,0,C,2.0
참치강정,튀김류,291.5,24.5,10.69,22.365000000000002,6.455,0.8,854.0,1.94,0,C,3.0
참치구이,구이류,316.0,33.5,19.02,0.05,0.016482209800508768,0.0,1130.0,5.4,0,E,9.0
참치덮밥,밥류,108.0,5.8,2.13,15.91,2.05,1.2,341.0,0.28,0,B,-2.0
참치죽,죽 및 스프류,64.2,2.5840000000000005,1.7599999999999998,9.418000000000001,0.336,0.54,137.8,0.22999999999999998,0,C,-1.0
참치찌개,찌개 및 전골류,43.0,5.533333333333334,1.0,3.0700000000000003,1.2566666666666668,0.8000000000000002,314.6666666666667,0.10333333333333335,0,C,-1.0
참치회덮밥,밥류,76.0,4.73,0.81,12.14,1.65,0.7,88.0,0.19,0,B,-2.0
찹쌀떡,빵 및 과자류,269.75,4.2775,1.3325,60.1725,21.935,1.95,204.75,0.17500000000000002,0,C,0.0
찹쌀죽,죽 및 스프류,63.0,1.1,0.27,13.39,0.05,0.2,130.0,0.06,0,C,0.0
채소 꼬치구이,구이류,91.0,2.8,2.3,14.29,0.98,1.3,406.0,0.52,0,C,1.0
채소밥,밥류,114.33333333333333,2.6,0.9133333333333334,23.13,0.35333333333333333,0.9,134.33333333333334,0.18000000000000002,0,B,-2.0
채소전,전·적 및 부침류,184.16666666666666,4.391666666666667,7.548333333333332,23.663333333333338,1.3783333333333332,2.05,249.33333333333334,1.36,0,B,-3.0
채소죽,죽 및 스프류,61.0,1.4,1.39,9.88,0.36,0.5,120.0,0.23,0,C,0.0
채소튀김,튀김류,157.5,2.35,7.895,18.5,1.3599999999999999,1.8,468.0,1.2,0,C,1.0
천사채무침,생채·무침류,73.0,3.3,5.51,2.95,0.65,1.3,248.0,1.23,5,A,-7.0
청경채나물,나물·숙채류,14.0,1.06,0.58,1.59,0.23,0.9,156.0,0.09,5,A,-6.0
청국장찌개,찌개 및 전골류,43.5,3.9,0.985,3.205,0.8049999999999999,1.7999999999999998,242.0,0.195,0,B,-2.0
청어구이,구이류,129.0,8.2,10.03,0.22,0.07252172312223858,0.0,391.0,1.85,0,B,-2.0
청포묵 무침,생채·무침류,49.857142857142854,1.747142857142857,2.1142857142857143,6.871428571428571,0.7271428571428571,1.7428571428571427,272.7142857142857,0.37285714285714283,5,A,-5.0
청포묵국,국 및 탕류,44.0,2.9,2.62,2.16,0.16,0.6,55.0,0.81,0,C,-1.0
초간장,"장류, 양념류",72.25,6.475,0.0,11.545,2.8892102564102573,0.5,3189.25,0.0,0,D,6.0
초당순두부,국 및 탕류,58.0,5.46,3.24,1.76,0.1,1.2,134.0,0.42,0,B,-4.0
초밥,밥류,159.0,6.97,1.94,29.82,3.62,1.0,386.0,0.41,0,B,-2.0
초코소라빵,빵 및 과자류,319.0,3.29,10.93,51.76,9.29,2.1,215.0,4.34,0,C,1.0
초콜릿,빵 및 과자류,611.0,9.09,10.181666666666667,40.0,36.36,2.3,64.0,18.18,0,E,20.0
총각김치,김치류,42.0,1.92,0.29,7.89,3.0,2.4,630.0,0.05,5,B,-2.0
추어탕,찌개 및 전골류,35.5,3.2583333333333333,1.405,2.5466666666666664,0.41,1.4166666666666667,236.16666666666666,0.18666666666666668,0,B,-2.0
충무김밥,밥류,137.0,4.68,1.6949999999999998,25.439999999999998,2.585,1.8,255.0,0.33,0,B,-3.0
취나물,나물·숙채류,51.5,2.8,1.7349999999999999,5.550000000000001,0.96,4.1,170.5,0.24,5,A,-10.0
취나물무침,나물·숙채류,36.5,1.7,1.335,5.65,0.7,2.3,258.5,0.2,5,A,-7.0
츄러스,빵 및 과자류,359.44736842105266,5.877368421052632,13.908947368421051,52.299473684210525,13.871315789473684,2.0,425.94736842105266,2.28,0,C,2.0
치아바타,빵 및 과자류,276.0,7.57,6.49,45.95,3.24,2.3,530.0,0.86,0,B,-2.0
치즈 스파게티,면 및 만두류,99.0,4.5,2.09,15.18,2.14,1.2,133.0,0.94,0,B,-3.0
치즈볼,튀김류,316.3333333333333,7.916666666666667,20.0,35.84666666666667,4.46,0.3,381.6666666666667,7.543333333333334,0,D,5.0
치즈빵,빵 및 과자류,313.75,8.1275,14.111666666666666,38.74666666666666,6.490833333333335,2.3,427.6666666666667,4.715833333333333,0,C,-1.0
치즈스틱,튀김류,329.0,14.295,20.315,22.285,1.96,1.1,635.5,7.08,0,D,6.0
치커리 겉절이,생채·무침류,40.0,1.81,1.865,4.775,1.27,1.85,333.0,0.295,5,A,-6.0
치커리무침,생채·무침류,16.0,0.8,0.48,2.35,0.69,0.8,171.0,0.08,5,A,-5.0
치킨가스,튀김류,296.0,13.96,16.96,22.01,2.08,1.9,390.0,4.21,0,C,-1.0
치킨데리야끼,구이류,129.5,16.27,1.27,9.850000000000001,3.68,1.45,304.0,0.22,0,B,-4.0
칠면조구이,구이류,207.0,30.6,7.98,0.96,0.11,0.3,551.0,2.06,0,C,1.0
카레라이스,밥류,112.91666666666667,3.236666666666667,1.8691666666666664,20.440833333333334,1.1075,0.8333333333333331,109.5,0.5900000000000001,0,B,-2.0
카레소스,"장류, 양념류",70.0,2.74,2.33,9.75,2.4400000000000004,1.3,376.0,1.06,0,C,1.0
카스텔라,빵 및 과자류,337.6666666666667,7.033333333333334,16.703333333333333,40.28,25.7,1.3,174.33333333333334,5.876666666666668,0,C,3.0
카페라떼,음료 및 차류,49.333333333333336,1.7,1.8333333333333333,6.57,4.533333333333334,0.0,20.333333333333332,1.1833333333333333,0,C,-1.0
카페모카,음료 및 차류,83.75,2.0,3.4400000000000004,11.4475,7.859999999999999,0.2,29.75,2.28,0,C,0.0
칼국수,면 및 만두류,78.0,2.8200000000000003,0.52,14.74,0.22,0.8,209.5,0.11,0,C,0.0
캘리포니아롤,밥류,163.0,4.11,3.02,29.74,2.97,2.5,432.0,0.71,0,C,-1.0
커피,음료 및 차류,42.5,1.1150000000000002,1.11,5.045,4.074999999999999,0.1,22.0,1.04,0,C,0.0
커피(타먹는커피),음료 및 차류,51.0,0.5,1.17,9.81,6.15,0.0,2.0,1.1,0,C,0.0
케이크,빵 및 과자류,316.5882352941176,4.83670588235294,19.574202898550727,30.38258823529412,17.46635294117647,1.525,147.9764705882353,9.01,0,D,6.0
코다리조림,조림류,68.0,10.1,1.04,3.86,1.24,0.5,308.0,0.16,0,B,-3.0
코다리찜,찜류,46.0,6.0,0.9,3.74,0.84,0.9,149.0,0.14,0,B,-4.0
코코아,음료 및 차류,94.25,2.465,4.77,10.9675,8.057500000000001,0.3,45.75,3.2025,0,C,1.0
콘치즈구이,구이류,105.0,2.3,3.81,15.24,2.87,0.9,151.0,2.1,0,C,-1.0
콩국수,면 및 만두류,98.6,4.762,2.534,13.844,0.7280000000000001,2.0200000000000005,209.2,0.27999999999999997,0,B,-3.0
콩나물 국밥,밥류,59.666666666666664,2.6199999999999997,0.7666666666666666,10.533333333333333,0.35333333333333333,0.7666666666666666,57.666666666666664,0.2066666666666667,0,C,-1.0
콩나물 느타리무침,생채·무침류,45.5,3.05,2.8,4.279999999999999,0.585,2.0,184.0,0.44,5,A,-7.0
콩나물 된장국,국 및 탕류,24.5,2.7,0.69,2.535,0.62,0.95,273.5,0.13,0,C,0.0
콩나물 선짓국,국 및 탕류,21.0,3.1,0.34,1.79,0.29,0.9,146.0,0.06,0,B,-2.0
콩나물 황태국,국 및 탕류,30.0,4.6,0.87,0.99,0.3,0.3,129.0,0.23,0,B,-2.0
콩나물국,국 및 탕류,7.0,0.85,0.23,0.97,0.14,0.4,164.0,0.04,0,C,0.0
콩나물냉채,생채·무침류,42.5,2.9333333333333336,1.0133333333333334,6.891666666666667,3.4399999999999995,1.55,175.66666666666666,0.165,5,A,-7.0
콩나물무침,나물·숙채류,23.0,2.1,1.17,2.1900000000000004,0.43,1.0,137.0,0.2,5,A,-7.0
콩나물밥,밥류,116.625,3.73625,1.1625,22.307499999999997,0.2925,1.0125,130.375,0.285,0,B,-3.0
콩나물잡채,볶음류,73.0,3.5,5.175000000000001,3.8924999999999996,1.7974999999999999,1.0,135.25,1.3150000000000002,1,B,-4.0
콩나물찌개,찌개 및 전골류,12.0,1.6,0.37,1.09,0.13,0.4,219.0,0.08,0,C,0.0
콩나물찜,찜류,56.0,6.67,1.01,4.97,1.1727652300041442,2.5,223.0,0.21,0,A,-5.0
콩밥,밥류,165.0,4.38,0.39,34.3,1.1338598737398138,1.3,25.0,0.14,0,B,-3.0
콩비지찌개,찌개 및 전골류,41.5,3.51,1.295,4.015,0.815,2.5,217.0,0.28,0,B,-3.0
콩조림,조림류,198.0,13.5,6.44,22.36,6.45,7.3,620.0,0.95,0,A,-5.0
콩조림(콩자반),조림류,276.0,18.634999999999998,5.965,36.965,3.53,16.2,967.5,0.335,0,C,-1.0
크로와상,빵 및 과자류,357.6666666666667,6.759444444444444,16.824666666666666,45.18611111111111,12.806666666666667,2.3,382.55555555555554,10.610555555555557,0,D,8.0
크로켓(고로케),빵 및 과자류,285.22222222222223,6.107777777777778,15.24,32.10555555555556,6.25,1.1,461.6666666666667,3.3600000000000003,0,C,2.0
크로플,빵 및 과자류,251.5,5.0,12.0,30.240000000000002,12.0,2.3,175.0,7.135,0,C,2.0
크림빵,빵 및 과자류,337.25,5.833125,17.031875000000003,39.235625,15.009374999999999,2.3,237.4375,8.088125000000002,0,D,5.0
키조개구이,구이류,75.0,8.7,3.41,1.86,0.66,0.6,881.0,0.53,0,C,3.0
타르트,빵 및 과자류,329.0,5.944,19.126,33.274,12.690000000000001,2.3,232.2,10.120000000000001,0,D,6.0
탄산음료,음료 및 차류,53.0,0.0,0.0925,12.79,11.73,0.3,2.0,0.0,0,C,1.0
탄탄면,면 및 만두류,174.0,5.73,7.4,21.0,3.1,1.0,339.0,1.02,0,B,-2.0
탕수어,튀김류,249.0,11.233333333333334,6.84,34.373333333333335,7.489999999999999,1.1666666666666667,286.0,1.1133333333333333,0,B,-4.0
탕수육,튀김류,160.0,10.6,6.86,13.14,5.24,0.75,184.0,1.49,0,B,-4.0
탕평채,생채·무침류,74.6,2.63,3.7980000000000005,7.608,0.414,1.94,386.4,1.146,5,A,-5.0
토란국,국 및 탕류,29.25,1.6749999999999998,1.11,3.295,0.24000000000000002,0.675,187.0,0.34500000000000003,0,C,0.0
토란대나물,나물·숙채류,32.0,0.9,1.68,3.88,1.12,1.4,174.0,0.17,5,A,-6.0
토란대나물무침,나물·숙채류,68.0,5.14,3.38,4.22,0.39,3.4,222.0,0.46,5,A,-10.0
토스트,빵 및 과자류,292.3333333333333,6.375,11.65,42.12166666666666,13.243333333333332,2.3,395.3333333333333,5.363333333333333,0,C,3.0
토스트(식빵),빵 및 과자류,84.0,2.5,1.33,15.55,2.61,1.0,140.0,0.78,0,B,-2.0
톳나물,나물·숙채류,41.0,3.185,1.775,4.65,1.385,2.8499999999999996,186.5,0.27,5,A,-8.0
톳나물무침,생채·무침류,75.0,1.87,2.09,12.28,6.94,6.4,600.0,0.3,5,A,-6.0
트위스터 샌드위치,빵 및 과자류,56.0,3.6,2.953333333333333,3.4133333333333336,0.5933333333333334,0.3333333333333333,128.66666666666666,0.8233333333333333,0,B,-2.0
파강회,"채소, 해조류",42.0,1.2,1.71,6.33,3.39,1.8,276.0,0.29,0,C,0.0
파김치,김치류,49.0,2.5,0.58,8.51,2.8,4.6,655.0,0.11,5,A,-5.0
파래무침,생채·무침류,37.0,1.8,1.1150000000000002,5.13,1.645,1.45,302.0,0.16999999999999998,5,A,-5.0
파래볶음,볶음류,61.0,1.2,5.95,1.88,0.09,1.1,60.0,0.89,1,B,-2.0
파래전,전·적 및 부침류,197.0,4.74,5.03,31.77,0.83,1.5,283.0,0.84,0,C,-1.0
파무침,생채·무침류,40.0,1.6,1.97,5.72,3.14,1.7,286.0,0.31,5,A,-5.0
파운드케이크,빵 및 과자류,226.0,3.5,11.79,26.67,9.33,0.6,119.0,5.75,0,C,3.0
파이/만주,빵 및 과자류,363.64285714285717,5.492857142857142,17.255,46.39714285714285,19.566428571428567,3.6,244.71428571428572,8.985714285714286,0,D,5.0
파전,전·적 및 부침류,101.0,4.56,3.04,14.54,1.05,1.2,435.0,0.7,0,C,0.0
팔보채,볶음류,90.0,12.42,2.9,3.17,1.1,0.9,609.0,0.44,1,B,-2.0
팝콘,"곡류, 서류 제품",495.0,7.11,23.45,63.925000000000004,13.9,8.6,302.5,10.845,0,E,13.0
팟타이,면 및 만두류,188.5,5.51,9.39,20.52,7.2700000000000005,1.35,356.5,2.29,0,C,-1.0
팥밥,밥류,124.25,2.65,0.3075,26.552500000000002,0.13,0.9,2.0,0.0875,0,B,-2.0
팥빙수,유제품류 및 빙과류,99.0,2.2666666666666666,0.8166666666666665,20.933333333333334,11.646666666666667,1.3666666666666665,34.0,0.47,0,C,-1.0
팥빵,빵 및 과자류,289.0,8.5,10.181666666666667,44.36625,15.819999999999999,2.3,171.25,3.87625,0,B,-3.0
팥죽,죽 및 스프류,95.0,3.4939999999999998,0.21400000000000002,19.45,2.316,2.38,136.8,0.06,0,B,-4.0
페이스트리,빵 및 과자류,378.85714285714283,6.640714285714284,23.062142857142856,35.769999999999996,10.129999999999999,2.55,352.2857142857143,12.069285714285712,0,E,9.0
폭찹,볶음류,124.0,12.2,5.35,5.73,3.49,0.8,164.0,1.3,1,A,-6.0
표고버섯볶음,볶음류,34.75,1.7,2.0974999999999997,3.9699999999999998,0.9275,1.85,143.25,0.3375,1,B,-4.0
풋고추된장무침,생채·무침류,45.0,1.9,0.92,7.94,2.16,2.7,390.0,0.15,5,A,-6.0
풋고추볶음,볶음류,70.0,1.93,3.23,8.25,4.34,3.7,276.0,0.58,1,B,-4.0
풋고추찜,찜류,53.0,2.3049999999999997,1.01,8.925,1.19,3.3,528.5,0.14500000000000002,0,C,0.0
풋마늘무침,생채·무침류,62.0,1.8,1.04,9.59,5.19,3.4,155.0,0.14,5,A,-9.0
프레즐,빵 및 과자류,268.0,11.11,6.73,40.09,4.29,3.2,370.0,3.33,0,B,-3.0
피망볶음,볶음류,111.0,1.5,7.565,9.6,2.06,1.75,381.0,1.125,1,C,1.0
피자,빵 및 과자류,264.8050193050193,12.76472972972973,11.461394335511981,26.962804642166343,3.817007722007722,2.2222222222222223,463.8494208494208,5.350386847195358,0,C,1.0
피자빵,빵 및 과자류,289.2,7.220000000000001,17.14,29.618000000000002,5.715999999999999,2.2,531.2,4.953999999999999,0,C,1.0
피조개무침,생채·무침류,64.5,6.055,1.1400000000000001,7.775,4.29,1.75,265.0,0.22,5,A,-8.0
하이라이스,밥류,114.33333333333333,3.34,1.3699999999999999,21.583333333333332,0.6633333333333334,0.9666666666666668,126.66666666666667,0.24,0,B,-3.0
함박스테이크,구이류,201.71428571428572,15.997142857142856,9.39,12.194285714285714,4.032857142857142,1.4857142857142858,443.57142857142856,2.8714285714285714,0,B,-2.0
핫도그,빵 및 과자류,305.1818181818182,8.91909090909091,16.734444444444446,29.224545454545456,5.6036363636363635,2.766666666666667,525.8181818181819,4.733636363636363,0,C,-1.0
핫케이크,빵 및 과자류,193.0,4.7,5.18,30.48,5.54,0.9,339.0,2.59,0,C,0.0
해물 덮밥,밥류,78.0,3.8,0.39,14.15,0.69,0.6,68.0,0.1,0,B,-2.0
해물 된장국,국 및 탕류,37.5,5.75,0.6775,1.92,0.6675000000000001,0.6,306.75,0.13,0,C,-1.0
해물 매운탕,찌개 및 전골류,33.5,5.6,0.525,1.855,0.5,0.7,189.5,0.095,0,B,-2.0
해물 스파게티,면 및 만두류,82.0,4.8,1.13,12.78,1.9066666666666665,1.0333333333333334,111.66666666666667,0.24,0,B,-3.0
해물 완자전,전·적 및 부침류,221.0,15.4,10.05,15.665000000000001,2.09,1.25,161.0,1.6300000000000001,0,A,-6.0
해물 채소전,전·적 및 부침류,195.0,10.7,7.77,18.92,1.24,1.1,267.0,1.34,0,A,-5.0
해물볶음,볶음류,109.25,11.2875,3.7125,7.515000000000001,2.5075000000000003,1.3,476.75,0.6074999999999999,1,B,-3.0
해물전골,찌개 및 전골류,26.0,3.2,0.64,1.95,0.52,0.6,178.0,0.11,0,B,-2.0
해물찜,찜류,72.33333333333333,6.153333333333333,2.1466666666666665,7.1499999999999995,3.1799999999999997,1.8999999999999997,415.6666666666667,0.25,0,B,-2.0
해물칼국수,면 및 만두류,77.0,3.09,0.4,14.64,0.22,0.5,252.0,0.1,0,C,0.0
해물콩나물찜,찜류,49.5,6.67,0.9550000000000001,4.3,0.84,1.25,165.0,0.17,0,A,-5.0
해물탕,찌개 및 전골류,39.0,5.37,0.87,2.395,0.495,0.95,371.5,0.12,0,C,-1.0
해물파전,전·적 및 부침류,135.0,8.055,4.42,12.965,0.915,0.95,180.5,0.845,0,A,-5.0
해신탕,찌개 및 전골류,57.0,7.93,1.88,2.03,0.41,0.8,266.0,0.38,0,B,-3.0
해장국,국 및 탕류,29.0,3.86,0.97,1.67,0.42,1.0,312.0,0.21,0,C,-1.0
해초무침,생채·무침류,39.0,0.95,0.16,8.52,3.95,4.3,862.0,0.06,5,C,-1.0
해파리냉채,생채·무침류,37.0,1.8333333333333333,0.57,6.6000000000000005,3.606666666666667,0.9333333333333332,605.3333333333334,0.08666666666666667,5,B,-2.0
햄구이,구이류,177.5,20.275,9.6075,2.3575,1.65,0.0,755.25,2.9625,0,C,3.0
햄버거,빵 및 과자류,212.15384615384616,10.079230769230767,10.252307692307692,19.57153846153846,3.306153846153847,2.8000000000000003,387.61538461538464,3.6507692307692308,0,B,-3.0
햄볶음,볶음류,183.0,10.47,11.37,9.6,3.33,1.8,803.0,3.6,1,C,1.0
햄부침,전·적 및 부침류,216.6,14.780000000000001,11.8,11.724,0.8960000000000001,0.58,526.0,2.848,0,C,0.0
햄샌드위치,빵 및 과자류,220.25,6.825000000000001,11.385,22.634999999999998,2.6875,1.7999999999999998,375.5,4.4925,0,C,1.0
햄샐러드,생채·무침류,124.75,4.025,5.442500000000001,15.1675,5.3375,1.425,199.5,1.05,5,A,-7.0
햄전,전·적 및 부침류,220.5,14.87,13.58,8.335,1.02,0.15000000000000002,515.5,3.61,0,C,1.0
햄채소볶음,볶음류,182.0,8.95,12.475000000000001,8.93,5.135,1.85,464.5,2.94,1,B,-3.0
허니브레드,빵 및 과자류,400.6666666666667,8.53,19.596666666666668,47.44333333333333,8.233333333333334,2.3,338.3333333333333,12.013333333333334,0,D,8.0
허브차,음료 및 차류,2.0,0.0,0.02,0.47,0.37729899497487435,0.3,0.0,0.0,0,C,0.0
현미밥,밥류,120.0,2.25,0.37,25.89,0.095,0.6499999999999999,1.5,0.1,0,C,-1.0
현미죽,죽 및 스프류,64.0,1.2,0.4,15.2,0.4,0.6,1.0,0.09,0,C,0.0
호떡,빵 및 과자류,147.0,2.7,5.91,20.14,4.76,0.9,2.0,0.86,0,B,-2.0
호밀빵,빵 및 과자류,263.0,8.0,8.0,37.33,2.67,2.3,300.0,0.93,0,B,-4.0
호박 된장국,국 및 탕류,17.0,1.2,0.4,2.17,0.49,0.8,212.0,0.07,0,C,1.0
호박고지볶음,볶음류,104.0,2.4,2.17,20.28,9.98,3.9,911.0,0.32,1,D,4.0
호박나물,나물·숙채류,46.0,0.9,3.0549999999999997,4.265000000000001,1.93,1.7000000000000002,290.5,0.45,5,B,-4.0
호박볶음,볶음류,30.5,0.85,1.6400000000000001,3.605,1.7000000000000002,1.45,189.0,0.24,1,C,-1.0
호박오가리나물무침,나물·숙채류,201.0,6.14,10.01,21.46,6.82,7.0,1849.0,1.65,5,B,-3.0
호박잎 된장국,국 및 탕류,17.0,1.3,0.37,2.53,0.54,1.1,183.0,0.06,0,C,0.0
호박전,전·적 및 부침류,122.75,3.3825,7.3774999999999995,10.47,1.6524999999999999,2.3,181.0,1.3125,0,B,-3.0
호박죽,죽 및 스프류,49.0,1.1,0.22,9.7,3.56,1.5,106.0,0.04,0,C,-1.0
호박찌개,찌개 및 전골류,36.5,1.975,0.9299999999999999,5.015000000000001,1.245,1.2999999999999998,276.0,0.115,0,C,0.0
혼합잡곡밥,밥류,118.0,2.3999999999999995,0.34,25.2875,0.14,0.8500000000000001,5.75,0.0825,0,C,-1.0
홍어무침,생채·무침류,99.0,8.93,1.32,12.98,7.23,3.4,401.0,0.18,5,A,-10.0
홍어찌개,찌개 및 전골류,51.0,7.7,0.97,3.15,0.79,1.5,84.0,0.17,0,A,-5.0
홍어찜,찜류,41.0,7.2,0.54,1.49,0.29,0.3,267.0,0.09,0,B,-3.0
